Url,Designer,Bag name,Type,Gender,Hardware,Material Types,Colors,Feet (bottom of bag),Exterior brand markings,Top Handle,Collection name,Years in product,Height (in),Width (in),Length (in),Depth (in),Handle Length,Fits popular devices,Material subtypes,Size (brand's name of size),Photos,Interior material,Exterior material,Shoulder Strap,Handle Drop,Includes,Product Description,Ref number,Suggested retail,Height (cm),Width (cm),Length (cm),Depth (cm),Long handle,Closure type,Exterior pockets,Interior organization,Made in country
https://www.theluxurycloset.com/women/louis-vuitton-reverse-monogram-canvas-giant-onthego-mm-bag-p565549,Louis Vuitton,Louis Vuitton Reverse Monogram Canvas Giant Onthego MM Bag,,Women,Gold Tone,,Brown,,,,,2020,10.63,5.512,13.78,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-013.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-014.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p565549-002.jpg",Canvas,Coated Canvas,26 cm,11 cm,"Original Dustbag, Original Box, Info Booklet",This Onthego bag easily delivers on the sophisticated charm of Louis Vuitton. This creation has been beautifully crafted from Monogram Giant canvas and styled with Monogram Reverse on the side. The interior is lined with canvas and sized to hold all your essentials. The bag is equipped with two handles and two shoulder straps.,565549,3175,27 cm,14 cm,35 cm,,,,,,France
https://www.theluxurycloset.com/women/louis-vuitton-black-monogram-multicolore-canvas-speedy-30-bag-p550523,Louis Vuitton,Louis Vuitton Black Monogram Multicolore Canvas Speedy 30 Bag,,Women,Gold Tone,,Black,,,,,2008,8.268,6.693,12.205,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-013.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-used-handbags-p550523-002.jpg",Alcantara,"Coated Canvas, Leather",,10 cm,"The Luxury Closet Packaging, Clochette with keys",,550523,3225,21 cm,17 cm,31 cm,,,,,,France
https://www.theluxurycloset.com/women/chanel-whitebrown-python-and-leather-medium-boy-flap-bag-p562986,Chanel,Chanel White/Brown Python and Leather Medium Boy Flap Bag,,Women,Brass Tone,,White,,,,,2015 to 2016,5.512,3.15,9.843,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-015.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-016.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-014.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-013.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-017.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p493105-004.jpg",Leather,Leather,52 cm,,"The Luxury Closet Packaging, Authenticity Card","The Boy flap bag is an icon of Chanel's. This here is a version in brown python and white leather. It brings the signature label within the leather interior and the iconic CC push lock on the flap. The piece has brass-tone hardware and a shoulder chain link to place on your shoulder or across the body. The Boy flap bag, with its structured silhouette and classy style, is loved by women worldwide. Cease the wait and make this luxurious bag yours today.",562986,7420,14 cm,8 cm,25 cm,,,,,,Italy
https://www.theluxurycloset.com/women/chanel-light-blue-quilted-lambskin-leather-mini-top-handle-flap-bag-p572566,Chanel,Chanel Light Blue Quilted Lambskin Leather Mini Top Handle Flap Bag,,Women,Silver Tone,,Blue,,,,,,1.969,0.984,3.071,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-002.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572566-007.jpg",,Lambskin Leather,22 inches,1.8 inches,"Box, Dustbag, Authenticity Card, Felt Protector",Complement the diva in you by adorning this attractive bag from Chanel. The first-class pick for everyday use or special events this pleasing blue bag is true to its existence. The ever-classic ample bag is composed of beautifully textured Quilted leather.,572566,0,5 inches,2.5 inches,7.8 inches,,,,,,
https://www.theluxurycloset.com/women/louis-vuitton-blue-nuit-monogram-vernis-alma-gm-bag-p555096,Louis Vuitton,Louis Vuitton Blue Nuit Monogram Vernis Alma GM Bag,,Women,Gold Tone,,Navy Blue,,,,,2010,11.417,7.48,15.157,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-014.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-013.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-015.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p555096-002.jpg",Canvas,Patent Leather,,12 cm,"Original Dustbag, Padlock, Clochette and Keys","The Louis Vuitton Alma is a classic that has received love from icons. This piece comes crafted from Monogram Vernis, featuring double zippers with a padlock and a canvas interior. Two rolled handles are provided for you to swing it. Every closet deserves an Alma, including yours.",555096,2885,29 cm,19 cm,38.5 cm,,,,,,Fabric
https://www.theluxurycloset.com/women/hermès-vert-vertigo-evercolor-leather-gold-finished-birkin-30-bag-p566288,Hermes,Hermès Vert Vertigo Evercolor Leather Gold Finished Birkin 30 Bag,,Women,Gold Tone,,Green,,,,,2018,8.661,6.299,11.811,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-021.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-014.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-015.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-016.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-017.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-018.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p566288-022.jpg",Leather,Leather,,10 cm,"Info Booklet, The Luxury Closet Packaging, Clochette Lock and Key, Pouch, Rain Cover","If you've been wishing to own an authentic Birkin bag, there is no better time to buy this coveted work of art than now. Here, we have this Vert Vertigo Evercolor Birkin 30 just for you. Crafted in France, the bag features dual top handles and a matching clochette. The bag comes with gold-finished hardware and a spacious leather-lined interior to hold all your belongings. Durable and resistant to wear, the Birkin is an investment meant to last.",566288,0,22 cm,16 cm,30 cm,,,,,,France
https://www.theluxurycloset.com/women/chanel-black-quilted-shiny-lambskin-leather-small-bowling-bag-p572568,Chanel,Chanel Black Quilted Shiny Lambskin Leather Small Bowling Bag,,Women,Gold Tone,,Black,,,,,2020,3.543,1.772,1.87,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-002.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572568-007.jpg",,"Lambskin Leather, Quilted Leather",21 Inches,2.3 Inches,"Original Box,Dustbag and Authenticity Card",This bag from Chanel will add a dash of glam to your closet. Elegance is what you can call this bag that is beautified with a splash of black color. Add some magic to your everyday attire with this super stylish and classy Quilted Leather bag.,572568,0,9 Inches,4.5 Inches,4.75 Inches,,,,,,
https://www.theluxurycloset.com/women/chanel-black-quilted-lambskin-leather-pearl-crush-small-box-bag-p575695,Chanel,Chanel Black Quilted Lambskin Leather Pearl Crush Small Box Bag,,Women,Gold Tone,,Black,,,,,,1.378,1.063,1.575,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p575695-007.jpg",,Lambskin Leather,21.70 inches,,"Box, Dustbag, Care Booklet, Authenticity Card",Chanel brings to you this stylish and trendy bag. Exquisiteness meets trend easily when you match up your apparel with this black bag. Add some finesse to your outfit by carrying this stylish and elegant Quilted bag.,575695,0,3.5 inches,2.7 inches,4 inches,,,,,,
https://www.theluxurycloset.com/women/louis-vuitton-beige-poudre-monogram-vernis-alma-bb-bag-p541663,Louis Vuitton,Louis Vuitton Beige Poudre Monogram Vernis Alma BB Bag,,Women,Gold Tone,,Beige,,,,,2014,6.89,4.331,9.252,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468103-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468135-015.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468111-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468115-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468099-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468084-002.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468095-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468126-013.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468130-014.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468122-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468118-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468106-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468088-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-louis-vuitton-used-handbags-p541663-1637468091-004.jpg",Fabric,Patent Leather,,9 cm,"The Luxury Closet Packaging, Strap, Padlock and Keys","Out of all the irresistible handbags from Louis Vuitton, the Alma is the most structured one. First introduced in 1934 by Gaston-Louis Vuitton, the Alma is a classic that has received love from fashion icons. This piece comes crafted from Monogram Vernis, featuring double zippers with a padlock and a fabric interior. Two rolled handles and a shoulder strap are provided for you to swing it. Every closet deserves an Alma, including yours.",541663,2165,17.5 cm,11 cm,23.5 cm,,,,,,France
https://www.theluxurycloset.com/women/chanel-beige-quilted-leather-camera-shoulder-bag-p572905,Chanel,Chanel Beige Quilted Leather Camera Shoulder Bag,,Women,Gold Tone,,Beige,,,,,,6.299,2.362,9.055,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-002.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p572905-009.jpg",Leather,Quilted Leather,115 cm,,Original Dustbag,This bag by Chanel has a luxury and invogue look that can be comfortably paired with any of your treasured outfits. Look like a style icon when you pair this beige bag with a trendy outfit. Flaunt a classy look with this noticeable Quilted Leather bag.,572905,0,16 cm,6 cm,23 cm,,,,,,
https://www.theluxurycloset.com/women/hermes-black-togo-leather-gold-hardware-birkin-35-bag-p530286,Hermes,Hermes Black Togo Leather Gold Hardware Birkin 35 Bag,,Women,Gold Tone,,Black,,,,,,11.024,6.693,13.78,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-003.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-001.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-002.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-hermes-used-handbags-p530286-006.jpg",,Calf Leather,,9 cm,Original Dust Bag and Padlock,"Celebrated for its skillful designs, this bag from Hermes is just what you need. A skillful complement to your grace is this bag in a shade of black. Add style to your outfit with this Togo leather bag.",530286,0,28 cm,17 cm,35 cm,,,,,,
https://www.theluxurycloset.com/women/chanel-red-quilted-leather-cc-waist-bag-p499354,Chanel,Chanel Red Quilted Leather CC Waist Bag,,Women,Gold Tone,,Red,,,,,,4.724,1.181,6.299,,,,,,"https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-005.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-007.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-009.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-012.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-006.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-004.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-002.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-008.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-011.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-010.jpg, https://cdn.theluxurycloset.com/uploads/opt/products/full/luxury-women-chanel-used-handbags-p499354-013.jpg",,Quilted Leather,75 -80 cm,,Original Dust bag,This Chanel bag will help you put together an effortlessly stylish look. Team this red bag up with the same colored shoes and you are set to go. Carry this Quilted leather bag to boost your look element.,499354,0,12 cm,3 cm,16 cm,,,,,,
